x,y,metatile,quad,mt_x,mt_y,tile_id,tile_local,pal,raw_tilespng_x,raw_tilespng_y,cur_idx
93,68,45,NE,13,4,0x26d,109,8,109,52,15
94,68,45,NE,14,4,0x26d,109,8,110,52,15
95,68,45,NE,15,4,0x26d,109,8,111,52,15
96,68,46,NW,0,4,0x26e,110,8,112,52,15
97,68,46,NW,1,4,0x26e,110,8,113,52,2
100,68,46,NW,4,4,0x26e,110,8,116,52,15
102,68,46,NW,6,4,0x26e,110,8,118,52,15
104,68,46,NE,8,4,0x26f,111,8,120,52,15
105,68,46,NE,9,4,0x26f,111,8,121,52,15
106,68,46,NE,10,4,0x26f,111,8,122,52,15
107,68,46,NE,11,4,0x26f,111,8,123,52,15
108,68,46,NE,12,4,0x26f,111,8,124,52,3
140,68,48,NE,12,4,0x273,115,8,28,60,15
141,68,48,NE,13,4,0x273,115,8,29,60,15
143,68,48,NE,15,4,0x273,115,8,31,60,13
150,68,49,NW,6,4,0x274,116,8,38,60,5
151,68,49,NW,7,4,0x274,116,8,39,60,5
152,68,49,NE,8,4,0x275,117,8,40,60,13
153,68,49,NE,9,4,0x275,117,8,41,60,14
6,69,40,NW,6,5,0x262,98,8,22,53,13
8,69,40,NE,8,5,0x263,99,8,24,53,5
16,69,41,NW,0,5,0x264,100,8,32,53,13
18,69,41,NW,2,5,0x264,100,8,34,53,15
19,69,41,NW,3,5,0x264,100,8,35,53,15
20,69,41,NW,4,5,0x264,100,8,36,53,15
30,69,41,NE,14,5,0x265,101,8,46,53,10
31,69,41,NE,15,5,0x265,101,8,47,53,10
32,69,42,NW,0,5,0x266,102,8,48,53,10
33,69,42,NW,1,5,0x266,102,8,49,53,10
41,69,42,NE,9,5,0x267,103,8,57,53,10
47,69,42,NE,15,5,0x267,103,8,63,53,2
64,69,44,NW,0,5,0x26a,106,8,80,53,2
65,69,44,NW,1,5,0x26a,106,8,81,53,2
66,69,44,NW,2,5,0x26a,106,8,82,53,15
67,69,44,NW,3,5,0x26a,106,8,83,53,15
68,69,44,NW,4,5,0x26a,106,8,84,53,15
69,69,44,NW,5,5,0x26a,106,8,85,53,15
70,69,44,NW,6,5,0x26a,106,8,86,53,15
71,69,44,NW,7,5,0x26a,106,8,87,53,2
74,69,44,NE,10,5,0x26b,107,8,90,53,15
75,69,44,NE,11,5,0x26b,107,8,91,53,15
79,69,44,NE,15,5,0x26b,107,8,95,53,15
80,69,45,NW,0,5,0x26c,108,8,96,53,15
81,69,45,NW,1,5,0x26c,108,8,97,53,15
82,69,45,NW,2,5,0x26c,108,8,98,53,15
83,69,45,NW,3,5,0x26c,108,8,99,53,15
84,69,45,NW,4,5,0x26c,108,8,100,53,15
85,69,45,NW,5,5,0x26c,108,8,101,53,15
86,69,45,NW,6,5,0x26c,108,8,102,53,15
87,69,45,NW,7,5,0x26c,108,8,103,53,15
90,69,45,NE,10,5,0x26d,109,8,106,53,15
93,69,45,NE,13,5,0x26d,109,8,109,53,15
94,69,45,NE,14,5,0x26d,109,8,110,53,15
95,69,45,NE,15,5,0x26d,109,8,111,53,15
96,69,46,NW,0,5,0x26e,110,8,112,53,15
97,69,46,NW,1,5,0x26e,110,8,113,53,15
100,69,46,NW,4,5,0x26e,110,8,116,53,2
101,69,46,NW,5,5,0x26e,110,8,117,53,2
102,69,46,NW,6,5,0x26e,110,8,118,53,15
103,69,46,NW,7,5,0x26e,110,8,119,53,15
104,69,46,NE,8,5,0x26f,111,8,120,53,15
105,69,46,NE,9,5,0x26f,111,8,121,53,2
106,69,46,NE,10,5,0x26f,111,8,122,53,15
107,69,46,NE,11,5,0x26f,111,8,123,53,2
140,69,48,NE,12,5,0x273,115,8,28,61,15
141,69,48,NE,13,5,0x273,115,8,29,61,15
143,69,48,NE,15,5,0x273,115,8,31,61,13
151,69,49,NW,7,5,0x274,116,8,39,61,5
152,69,49,NE,8,5,0x275,117,8,40,61,13
153,69,49,NE,9,5,0x275,117,8,41,61,13
6,70,40,NW,6,6,0x262,98,8,22,54,13
7,70,40,NW,7,6,0x262,98,8,23,54,13
16,70,41,NW,0,6,0x264,100,8,32,54,13
18,70,41,NW,2,6,0x264,100,8,34,54,15
19,70,41,NW,3,6,0x264,100,8,35,54,15
20,70,41,NW,4,6,0x264,100,8,36,54,15
22,70,41,NW,6,6,0x264,100,8,38,54,13
36,70,42,NW,4,6,0x266,102,8,52,54,10
40,70,42,NE,8,6,0x267,103,8,56,54,10
41,70,42,NE,9,6,0x267,103,8,57,54,10
65,70,44,NW,1,6,0x26a,106,8,81,54,3
66,70,44,NW,2,6,0x26a,106,8,82,54,15
67,70,44,NW,3,6,0x26a,106,8,83,54,15
69,70,44,NW,5,6,0x26a,106,8,85,54,15
70,70,44,NW,6,6,0x26a,106,8,86,54,15
71,70,44,NW,7,6,0x26a,106,8,87,54,2
74,70,44,NE,10,6,0x26b,107,8,90,54,2
75,70,44,NE,11,6,0x26b,107,8,91,54,15
78,70,44,NE,14,6,0x26b,107,8,94,54,15
80,70,45,NW,0,6,0x26c,108,8,96,54,15
81,70,45,NW,1,6,0x26c,108,8,97,54,15
82,70,45,NW,2,6,0x26c,108,8,98,54,15
83,70,45,NW,3,6,0x26c,108,8,99,54,15
84,70,45,NW,4,6,0x26c,108,8,100,54,15
85,70,45,NW,5,6,0x26c,108,8,101,54,15
86,70,45,NW,6,6,0x26c,108,8,102,54,15
87,70,45,NW,7,6,0x26c,108,8,103,54,15
88,70,45,NE,8,6,0x26d,109,8,104,54,15
93,70,45,NE,13,6,0x26d,109,8,109,54,15
94,70,45,NE,14,6,0x26d,109,8,110,54,15
95,70,45,NE,15,6,0x26d,109,8,111,54,15
96,70,46,NW,0,6,0x26e,110,8,112,54,15
97,70,46,NW,1,6,0x26e,110,8,113,54,15
98,70,46,NW,2,6,0x26e,110,8,114,54,15
99,70,46,NW,3,6,0x26e,110,8,115,54,2
102,70,46,NW,6,6,0x26e,110,8,118,54,15
103,70,46,NW,7,6,0x26e,110,8,119,54,15
104,70,46,NE,8,6,0x26f,111,8,120,54,3
140,70,48,NE,12,6,0x273,115,8,28,62,15
141,70,48,NE,13,6,0x273,115,8,29,62,15
143,70,48,NE,15,6,0x273,115,8,31,62,13
152,70,49,NE,8,6,0x275,117,8,40,62,13
153,70,49,NE,9,6,0x275,117,8,41,62,13
6,71,40,NW,6,7,0x262,98,8,22,55,13
7,71,40,NW,7,7,0x262,98,8,23,55,13
16,71,41,NW,0,7,0x264,100,8,32,55,13
18,71,41,NW,2,7,0x264,100,8,34,55,15
19,71,41,NW,3,7,0x264,100,8,35,55,15
20,71,41,NW,4,7,0x264,100,8,36,55,15
22,71,41,NW,6,7,0x264,100,8,38,55,13
36,71,42,NW,4,7,0x266,102,8,52,55,10
40,71,42,NE,8,7,0x267,103,8,56,55,10
41,71,42,NE,9,7,0x267,103,8,57,55,10
66,71,44,NW,2,7,0x26a,106,8,82,55,2
67,71,44,NW,3,7,0x26a,106,8,83,55,15
68,71,44,NW,4,7,0x26a,106,8,84,55,15
69,71,44,NW,5,7,0x26a,106,8,85,55,15
70,71,44,NW,6,7,0x26a,106,8,86,55,2
71,71,44,NW,7,7,0x26a,106,8,87,55,2
74,71,44,NE,10,7,0x26b,107,8,90,55,2
75,71,44,NE,11,7,0x26b,107,8,91,55,15
76,71,44,NE,12,7,0x26b,107,8,92,55,15
77,71,44,NE,13,7,0x26b,107,8,93,55,15
79,71,44,NE,15,7,0x26b,107,8,95,55,15
80,71,45,NW,0,7,0x26c,108,8,96,55,15
81,71,45,NW,1,7,0x26c,108,8,97,55,15
82,71,45,NW,2,7,0x26c,108,8,98,55,15
83,71,45,NW,3,7,0x26c,108,8,99,55,15
84,71,45,NW,4,7,0x26c,108,8,100,55,15
85,71,45,NW,5,7,0x26c,108,8,101,55,15
86,71,45,NW,6,7,0x26c,108,8,102,55,15
87,71,45,NW,7,7,0x26c,108,8,103,55,15
88,71,45,NE,8,7,0x26d,109,8,104,55,15
89,71,45,NE,9,7,0x26d,109,8,105,55,15
91,71,45,NE,11,7,0x26d,109,8,107,55,15
94,71,45,NE,14,7,0x26d,109,8,110,55,15
95,71,45,NE,15,7,0x26d,109,8,111,55,15
96,71,46,NW,0,7,0x26e,110,8,112,55,15
97,71,46,NW,1,7,0x26e,110,8,113,55,15
98,71,46,NW,2,7,0x26e,110,8,114,55,15
99,71,46,NW,3,7,0x26e,110,8,115,55,2
102,71,46,NW,6,7,0x26e,110,8,118,55,2
103,71,46,NW,7,7,0x26e,110,8,119,55,2
140,71,48,NE,12,7,0x273,115,8,28,63,15
141,71,48,NE,13,7,0x273,115,8,29,63,15
143,71,48,NE,15,7,0x273,115,8,31,63,13
152,71,49,NE,8,7,0x275,117,8,40,63,13
4,72,40,SW,4,8,0x276,118,8,52,56,14
5,72,40,SW,5,8,0x276,118,8,53,56,13
6,72,40,SW,6,8,0x276,118,8,54,56,5
16,72,41,SW,0,8,0x277,119,8,56,56,13
18,72,41,SW,2,8,0x277,119,8,58,56,15
19,72,41,SW,3,8,0x277,119,8,59,56,15
20,72,41,SW,4,8,0x277,119,8,60,56,15
39,72,42,SW,7,8,0x279,121,8,79,56,10
40,72,42,SE,8,8,0x27a,122,8,80,56,10
74,72,44,SE,10,8,0x27d,125,8,106,56,15
75,72,44,SE,11,8,0x27d,125,8,107,56,15
76,72,44,SE,12,8,0x27d,125,8,108,56,15
77,72,44,SE,13,8,0x27d,125,8,109,56,15
78,72,44,SE,14,8,0x27d,125,8,110,56,15
79,72,44,SE,15,8,0x27d,125,8,111,56,15
80,72,45,SW,0,8,0x27e,126,8,112,56,15
82,72,45,SW,2,8,0x27e,126,8,114,56,15
83,72,45,SW,3,8,0x27e,126,8,115,56,15
84,72,45,SW,4,8,0x27e,126,8,116,56,15
85,72,45,SW,5,8,0x27e,126,8,117,56,15
86,72,45,SW,6,8,0x27e,126,8,118,56,15
87,72,45,SW,7,8,0x27e,126,8,119,56,15
88,72,45,SE,8,8,0x27f,127,8,120,56,15
89,72,45,SE,9,8,0x27f,127,8,121,56,15
95,72,45,SE,15,8,0x27f,127,8,127,56,15
99,72,46,SW,3,8,0x280,128,8,3,64,2
140,72,48,SE,12,8,0x283,131,8,28,64,15
141,72,48,SE,13,8,0x283,131,8,29,64,15
143,72,48,SE,15,8,0x283,131,8,31,64,13
152,72,49,SE,8,8,0x284,132,8,32,64,5
153,72,49,SE,9,8,0x284,132,8,33,64,5
154,72,49,SE,10,8,0x284,132,8,34,64,13
155,72,49,SE,11,8,0x284,132,8,35,64,14
4,73,40,SW,4,9,0x276,118,8,52,57,14
5,73,40,SW,5,9,0x276,118,8,53,57,13
6,73,40,SW,6,9,0x276,118,8,54,57,5
16,73,41,SW,0,9,0x277,119,8,56,57,13
18,73,41,SW,2,9,0x277,119,8,58,57,15
39,73,42,SW,7,9,0x279,121,8,79,57,10
74,73,44,SE,10,9,0x27d,125,8,106,57,2
75,73,44,SE,11,9,0x27d,125,8,107,57,15
76,73,44,SE,12,9,0x27d,125,8,108,57,15
77,73,44,SE,13,9,0x27d,125,8,109,57,15
78,73,44,SE,14,9,0x27d,125,8,110,57,15
79,73,44,SE,15,9,0x27d,125,8,111,57,15
80,73,45,SW,0,9,0x27e,126,8,112,57,15
82,73,45,SW,2,9,0x27e,126,8,114,57,15
83,73,45,SW,3,9,0x27e,126,8,115,57,15
84,73,45,SW,4,9,0x27e,126,8,116,57,15
85,73,45,SW,5,9,0x27e,126,8,117,57,15
86,73,45,SW,6,9,0x27e,126,8,118,57,15
87,73,45,SW,7,9,0x27e,126,8,119,57,15
88,73,45,SE,8,9,0x27f,127,8,120,57,15
89,73,45,SE,9,9,0x27f,127,8,121,57,15
90,73,45,SE,10,9,0x27f,127,8,122,57,15
91,73,45,SE,11,9,0x27f,127,8,123,57,15
92,73,45,SE,12,9,0x27f,127,8,124,57,15
93,73,45,SE,13,9,0x27f,127,8,125,57,15
94,73,45,SE,14,9,0x27f,127,8,126,57,15
95,73,45,SE,15,9,0x27f,127,8,127,57,15
99,73,46,SW,3,9,0x280,128,8,3,65,2
141,73,48,SE,13,9,0x283,131,8,29,65,15
143,73,48,SE,15,9,0x283,131,8,31,65,13
153,73,49,SE,9,9,0x284,132,8,33,65,5
154,73,49,SE,10,9,0x284,132,8,34,65,13
155,73,49,SE,11,9,0x284,132,8,35,65,14
4,74,40,SW,4,10,0x276,118,8,52,58,13
5,74,40,SW,5,10,0x276,118,8,53,58,13
16,74,41,SW,0,10,0x277,119,8,56,58,13
18,74,41,SW,2,10,0x277,119,8,58,58,15
20,74,41,SW,4,10,0x277,119,8,60,58,15
21,74,41,SW,5,10,0x277,119,8,61,58,15
22,74,41,SW,6,10,0x277,119,8,62,58,15
38,74,42,SW,6,10,0x279,121,8,78,58,10
39,74,42,SW,7,10,0x279,121,8,79,58,10
76,74,44,SE,12,10,0x27d,125,8,108,58,3
77,74,44,SE,13,10,0x27d,125,8,109,58,3
78,74,44,SE,14,10,0x27d,125,8,110,58,15
79,74,44,SE,15,10,0x27d,125,8,111,58,15
80,74,45,SW,0,10,0x27e,126,8,112,58,15
85,74,45,SW,5,10,0x27e,126,8,117,58,15
86,74,45,SW,6,10,0x27e,126,8,118,58,15
87,74,45,SW,7,10,0x27e,126,8,119,58,15
88,74,45,SE,8,10,0x27f,127,8,120,58,15
89,74,45,SE,9,10,0x27f,127,8,121,58,15
90,74,45,SE,10,10,0x27f,127,8,122,58,15
91,74,45,SE,11,10,0x27f,127,8,123,58,15
92,74,45,SE,12,10,0x27f,127,8,124,58,15
93,74,45,SE,13,10,0x27f,127,8,125,58,15
94,74,45,SE,14,10,0x27f,127,8,126,58,15
95,74,45,SE,15,10,0x27f,127,8,127,58,15
96,74,46,SW,0,10,0x280,128,8,0,66,3
136,74,48,SE,8,10,0x283,131,8,24,66,15
137,74,48,SE,9,10,0x283,131,8,25,66,15
138,74,48,SE,10,10,0x283,131,8,26,66,15
140,74,48,SE,12,10,0x283,131,8,28,66,15
141,74,48,SE,13,10,0x283,131,8,29,66,15
143,74,48,SE,15,10,0x283,131,8,31,66,13
154,74,49,SE,10,10,0x284,132,8,34,66,13
155,74,49,SE,11,10,0x284,132,8,35,66,14
4,75,40,SW,4,11,0x276,118,8,52,59,13
5,75,40,SW,5,11,0x276,118,8,53,59,13
16,75,41,SW,0,11,0x277,119,8,56,59,13
18,75,41,SW,2,11,0x277,119,8,58,59,15
20,75,41,SW,4,11,0x277,119,8,60,59,15
21,75,41,SW,5,11,0x277,119,8,61,59,15
22,75,41,SW,6,11,0x277,119,8,62,59,15
24,75,41,SE,8,11,0x278,120,8,64,59,13
38,75,42,SW,6,11,0x279,121,8,78,59,10
39,75,42,SW,7,11,0x279,121,8,79,59,10
78,75,44,SE,14,11,0x27d,125,8,110,59,2
79,75,44,SE,15,11,0x27d,125,8,111,59,2
80,75,45,SW,0,11,0x27e,126,8,112,59,15
81,75,45,SW,1,11,0x27e,126,8,113,59,15
82,75,45,SW,2,11,0x27e,126,8,114,59,15
83,75,45,SW,3,11,0x27e,126,8,115,59,15
84,75,45,SW,4,11,0x27e,126,8,116,59,15
85,75,45,SW,5,11,0x27e,126,8,117,59,15
86,75,45,SW,6,11,0x27e,126,8,118,59,15
87,75,45,SW,7,11,0x27e,126,8,119,59,15
88,75,45,SE,8,11,0x27f,127,8,120,59,15
89,75,45,SE,9,11,0x27f,127,8,121,59,15
90,75,45,SE,10,11,0x27f,127,8,122,59,15
91,75,45,SE,11,11,0x27f,127,8,123,59,15
92,75,45,SE,12,11,0x27f,127,8,124,59,15
93,75,45,SE,13,11,0x27f,127,8,125,59,15
94,75,45,SE,14,11,0x27f,127,8,126,59,15
95,75,45,SE,15,11,0x27f,127,8,127,59,2
136,75,48,SE,8,11,0x283,131,8,24,67,15
137,75,48,SE,9,11,0x283,131,8,25,67,15
141,75,48,SE,13,11,0x283,131,8,29,67,15
143,75,48,SE,15,11,0x283,131,8,31,67,13
154,75,49,SE,10,11,0x284,132,8,34,67,13
155,75,49,SE,11,11,0x284,132,8,35,67,13
4,76,40,SW,4,12,0x276,118,8,52,60,13
5,76,40,SW,5,12,0x276,118,8,53,60,13
16,76,41,SW,0,12,0x277,119,8,56,60,13
17,76,41,SW,1,12,0x277,119,8,57,60,13
18,76,41,SW,2,12,0x277,119,8,58,60,15
20,76,41,SW,4,12,0x277,119,8,60,60,15
22,76,41,SW,6,12,0x277,119,8,62,60,15
24,76,41,SE,8,12,0x278,120,8,64,60,13
136,76,48,SE,8,12,0x283,131,8,24,68,15
141,76,48,SE,13,12,0x283,131,8,29,68,15
142,76,48,SE,14,12,0x283,131,8,30,68,13
143,76,48,SE,15,12,0x283,131,8,31,68,13
154,76,49,SE,10,12,0x284,132,8,34,68,13
155,76,49,SE,11,12,0x284,132,8,35,68,13
4,77,40,SW,4,13,0x276,118,8,52,61,13
5,77,40,SW,5,13,0x276,118,8,53,61,13
16,77,41,SW,0,13,0x277,119,8,56,61,13
17,77,41,SW,1,13,0x277,119,8,57,61,13
18,77,41,SW,2,13,0x277,119,8,58,61,15
19,77,41,SW,3,13,0x277,119,8,59,61,15
20,77,41,SW,4,13,0x277,119,8,60,61,15
21,77,41,SW,5,13,0x277,119,8,61,61,15
22,77,41,SW,6,13,0x277,119,8,62,61,15
24,77,41,SE,8,13,0x278,120,8,64,61,13
39,77,42,SW,7,13,0x279,121,8,79,61,10
136,77,48,SE,8,13,0x283,131,8,24,69,15
137,77,48,SE,9,13,0x283,131,8,25,69,15
140,77,48,SE,12,13,0x283,131,8,28,69,15
141,77,48,SE,13,13,0x283,131,8,29,69,15
142,77,48,SE,14,13,0x283,131,8,30,69,13
143,77,48,SE,15,13,0x283,131,8,31,69,13
154,77,49,SE,10,13,0x284,132,8,34,69,13
155,77,49,SE,11,13,0x284,132,8,35,69,13
2,78,40,SW,2,14,0x276,118,8,50,62,14
3,78,40,SW,3,14,0x276,118,8,51,62,13
4,78,40,SW,4,14,0x276,118,8,52,62,10
5,78,40,SW,5,14,0x276,118,8,53,62,10
16,78,41,SW,0,14,0x277,119,8,56,62,13
17,78,41,SW,1,14,0x277,119,8,57,62,13
18,78,41,SW,2,14,0x277,119,8,58,62,15
19,78,41,SW,3,14,0x277,119,8,59,62,15
20,78,41,SW,4,14,0x277,119,8,60,62,15
22,78,41,SW,6,14,0x277,119,8,62,62,15
38,78,42,SW,6,14,0x279,121,8,78,62,13
39,78,42,SW,7,14,0x279,121,8,79,62,13
136,78,48,SE,8,14,0x283,131,8,24,70,15
140,78,48,SE,12,14,0x283,131,8,28,70,15
141,78,48,SE,13,14,0x283,131,8,29,70,15
142,78,48,SE,14,14,0x283,131,8,30,70,13
143,78,48,SE,15,14,0x283,131,8,31,70,13
154,78,49,SE,10,14,0x284,132,8,34,70,10
155,78,49,SE,11,14,0x284,132,8,35,70,10
156,78,49,SE,12,14,0x284,132,8,36,70,13
157,78,49,SE,13,14,0x284,132,8,37,70,14
2,79,40,SW,2,15,0x276,118,8,50,63,14
3,79,40,SW,3,15,0x276,118,8,51,63,13
4,79,40,SW,4,15,0x276,118,8,52,63,10
5,79,40,SW,5,15,0x276,118,8,53,63,10
16,79,41,SW,0,15,0x277,119,8,56,63,13
17,79,41,SW,1,15,0x277,119,8,57,63,13
18,79,41,SW,2,15,0x277,119,8,58,63,15
19,79,41,SW,3,15,0x277,119,8,59,63,15
20,79,41,SW,4,15,0x277,119,8,60,63,15
21,79,41,SW,5,15,0x277,119,8,61,63,15
22,79,41,SW,6,15,0x277,119,8,62,63,15
24,79,41,SE,8,15,0x278,120,8,64,63,13
38,79,42,SW,6,15,0x279,121,8,78,63,13
136,79,48,SE,8,15,0x283,131,8,24,71,15
137,79,48,SE,9,15,0x283,131,8,25,71,15
139,79,48,SE,11,15,0x283,131,8,27,71,15
140,79,48,SE,12,15,0x283,131,8,28,71,15
141,79,48,SE,13,15,0x283,131,8,29,71,15
143,79,48,SE,15,15,0x283,131,8,31,71,13
154,79,49,SE,10,15,0x284,132,8,34,71,10
155,79,49,SE,11,15,0x284,132,8,35,71,10
156,79,49,SE,12,15,0x284,132,8,36,71,13
157,79,49,SE,13,15,0x284,132,8,37,71,14
2,80,50,NW,2,0,0x285,133,8,42,64,14
3,80,50,NW,3,0,0x285,133,8,43,64,13
4,80,50,NW,4,0,0x285,133,8,44,64,10
16,80,51,NW,0,0,0x286,134,8,48,64,13
17,80,51,NW,1,0,0x286,134,8,49,64,13
18,80,51,NW,2,0,0x286,134,8,50,64,15
19,80,51,NW,3,0,0x286,134,8,51,64,15
20,80,51,NW,4,0,0x286,134,8,52,64,15
38,80,52,NW,6,0,0x288,136,8,70,64,13
136,80,58,NE,8,0,0x290,144,8,0,72,15
137,80,58,NE,9,0,0x290,144,8,1,72,15
140,80,58,NE,12,0,0x290,144,8,4,72,15
141,80,58,NE,13,0,0x290,144,8,5,72,15
143,80,58,NE,15,0,0x290,144,8,7,72,13
155,80,59,NE,11,0,0x291,145,8,11,72,10
156,80,59,NE,12,0,0x291,145,8,12,72,13
157,80,59,NE,13,0,0x291,145,8,13,72,14
2,81,50,NW,2,1,0x285,133,8,42,65,13
3,81,50,NW,3,1,0x285,133,8,43,65,13
4,81,50,NW,4,1,0x285,133,8,44,65,10
16,81,51,NW,0,1,0x286,134,8,48,65,13
17,81,51,NW,1,1,0x286,134,8,49,65,13
18,81,51,NW,2,1,0x286,134,8,50,65,15
20,81,51,NW,4,1,0x286,134,8,52,65,15
21,81,51,NW,5,1,0x286,134,8,53,65,15
22,81,51,NW,6,1,0x286,134,8,54,65,15
23,81,51,NW,7,1,0x286,134,8,55,65,15
26,81,51,NE,10,1,0x287,135,8,58,65,13
38,81,52,NW,6,1,0x288,136,8,70,65,13
136,81,58,NE,8,1,0x290,144,8,0,73,15
137,81,58,NE,9,1,0x290,144,8,1,73,15
139,81,58,NE,11,1,0x290,144,8,3,73,15
140,81,58,NE,12,1,0x290,144,8,4,73,2
141,81,58,NE,13,1,0x290,144,8,5,73,2
143,81,58,NE,15,1,0x290,144,8,7,73,13
155,81,59,NE,11,1,0x291,145,8,11,73,10
156,81,59,NE,12,1,0x291,145,8,12,73,13
157,81,59,NE,13,1,0x291,145,8,13,73,14
2,82,50,NW,2,2,0x285,133,8,42,66,14
3,82,50,NW,3,2,0x285,133,8,43,66,13
4,82,50,NW,4,2,0x285,133,8,44,66,10
16,82,51,NW,0,2,0x286,134,8,48,66,13
20,82,51,NW,4,2,0x286,134,8,52,66,15
38,82,52,NW,6,2,0x288,136,8,70,66,13
136,82,58,NE,8,2,0x290,144,8,0,74,15
143,82,58,NE,15,2,0x290,144,8,7,74,13
155,82,59,NE,11,2,0x291,145,8,11,74,10
156,82,59,NE,12,2,0x291,145,8,12,74,13
157,82,59,NE,13,2,0x291,145,8,13,74,14
2,83,50,NW,2,3,0x285,133,8,42,67,13
3,83,50,NW,3,3,0x285,133,8,43,67,13
4,83,50,NW,4,3,0x285,133,8,44,67,10
16,83,51,NW,0,3,0x286,134,8,48,67,13
20,83,51,NW,4,3,0x286,134,8,52,67,15
38,83,52,NW,6,3,0x288,136,8,70,67,13
136,83,58,NE,8,3,0x290,144,8,0,75,15
139,83,58,NE,11,3,0x290,144,8,3,75,15
143,83,58,NE,15,3,0x290,144,8,7,75,13
155,83,59,NE,11,3,0x291,145,8,11,75,10
156,83,59,NE,12,3,0x291,145,8,12,75,13
157,83,59,NE,13,3,0x291,145,8,13,75,13
2,84,50,NW,2,4,0x285,133,8,42,68,13
3,84,50,NW,3,4,0x285,133,8,43,68,13
4,84,50,NW,4,4,0x285,133,8,44,68,10
5,84,50,NW,5,4,0x285,133,8,45,68,10
16,84,51,NW,0,4,0x286,134,8,48,68,13
20,84,51,NW,4,4,0x286,134,8,52,68,15
22,84,51,NW,6,4,0x286,134,8,54,68,15
23,84,51,NW,7,4,0x286,134,8,55,68,15
38,84,52,NW,6,4,0x288,136,8,70,68,13
136,84,58,NE,8,4,0x290,144,8,0,76,15
137,84,58,NE,9,4,0x290,144,8,1,76,15
139,84,58,NE,11,4,0x290,144,8,3,76,15
143,84,58,NE,15,4,0x290,144,8,7,76,13
154,84,59,NE,10,4,0x291,145,8,10,76,10
155,84,59,NE,11,4,0x291,145,8,11,76,10
156,84,59,NE,12,4,0x291,145,8,12,76,13
157,84,59,NE,13,4,0x291,145,8,13,76,13
2,85,50,NW,2,5,0x285,133,8,42,69,13
3,85,50,NW,3,5,0x285,133,8,43,69,13
4,85,50,NW,4,5,0x285,133,8,44,69,10
5,85,50,NW,5,5,0x285,133,8,45,69,10
16,85,51,NW,0,5,0x286,134,8,48,69,13
22,85,51,NW,6,5,0x286,134,8,54,69,15
23,85,51,NW,7,5,0x286,134,8,55,69,15
26,85,51,NE,10,5,0x287,135,8,58,69,13
37,85,52,NW,5,5,0x288,136,8,69,69,10
137,85,58,NE,9,5,0x290,144,8,1,77,15
139,85,58,NE,11,5,0x290,144,8,3,77,15
143,85,58,NE,15,5,0x290,144,8,7,77,13
154,85,59,NE,10,5,0x291,145,8,10,77,10
155,85,59,NE,11,5,0x291,145,8,11,77,10
156,85,59,NE,12,5,0x291,145,8,12,77,13
157,85,59,NE,13,5,0x291,145,8,13,77,13
1,86,50,NW,1,6,0x285,133,8,41,70,13
2,86,50,NW,2,6,0x285,133,8,42,70,10
3,86,50,NW,3,6,0x285,133,8,43,70,10
4,86,50,NW,4,6,0x285,133,8,44,70,10
5,86,50,NW,5,6,0x285,133,8,45,70,10
16,86,51,NW,0,6,0x286,134,8,48,70,13
17,86,51,NW,1,6,0x286,134,8,49,70,12
22,86,51,NW,6,6,0x286,134,8,54,70,15
23,86,51,NW,7,6,0x286,134,8,55,70,15
36,86,52,NW,4,6,0x288,136,8,68,70,13
39,86,52,NW,7,6,0x288,136,8,71,70,2
136,86,58,NE,8,6,0x290,144,8,0,78,15
137,86,58,NE,9,6,0x290,144,8,1,78,15
139,86,58,NE,11,6,0x290,144,8,3,78,15
143,86,58,NE,15,6,0x290,144,8,7,78,13
154,86,59,NE,10,6,0x291,145,8,10,78,10
155,86,59,NE,11,6,0x291,145,8,11,78,10
156,86,59,NE,12,6,0x291,145,8,12,78,10
157,86,59,NE,13,6,0x291,145,8,13,78,10
158,86,59,NE,14,6,0x291,145,8,14,78,13
1,87,50,NW,1,7,0x285,133,8,41,71,13
2,87,50,NW,2,7,0x285,133,8,42,71,10
3,87,50,NW,3,7,0x285,133,8,43,71,10
5,87,50,NW,5,7,0x285,133,8,45,71,10
16,87,51,NW,0,7,0x286,134,8,48,71,13
22,87,51,NW,6,7,0x286,134,8,54,71,15
23,87,51,NW,7,7,0x286,134,8,55,71,15
36,87,52,NW,4,7,0x288,136,8,68,71,13
137,87,58,NE,9,7,0x290,144,8,1,79,15
139,87,58,NE,11,7,0x290,144,8,3,79,15
143,87,58,NE,15,7,0x290,144,8,7,79,13
154,87,59,NE,10,7,0x291,145,8,10,79,10
156,87,59,NE,12,7,0x291,145,8,12,79,10
157,87,59,NE,13,7,0x291,145,8,13,79,10
158,87,59,NE,14,7,0x291,145,8,14,79,13
0,88,50,SW,0,8,0x292,146,8,16,72,13
1,88,50,SW,1,8,0x292,146,8,17,72,13
2,88,50,SW,2,8,0x292,146,8,18,72,10
5,88,50,SW,5,8,0x292,146,8,21,72,10
12,88,50,SE,12,8,0x293,147,8,28,72,10
13,88,50,SE,13,8,0x293,147,8,29,72,10
14,88,50,SE,14,8,0x293,147,8,30,72,10
15,88,50,SE,15,8,0x293,147,8,31,72,10
16,88,51,SW,0,8,0x294,148,8,32,72,13
17,88,51,SW,1,8,0x294,148,8,33,72,12
20,88,51,SW,4,8,0x294,148,8,36,72,15
22,88,51,SW,6,8,0x294,148,8,38,72,15
